"","1","2","3","4","5"
"1",0,0,0,0,0
"2",0.00303737182290907,0,-0.0651824756890779,0.195547427067234,-0.130364951378156
"3",0.0242989745832726,0,-0.121123579588589,0.363370738765767,-0.242247159177178
"4",0.0820090392185449,0,-0.158581939908966,0.475745819726899,-0.317163879817933
"5",0.194294600767847,2.42989745832723e-05,-0.168346989433275,0.505040968299826,-0.336693978866551
"6",0.358677163823686,0.00524857850998686,-0.147738730342541,0.443216191027624,-0.295477460685083
"7",0.526704573067016,0.0323419351703358,-0.108647727672674,0.325943183018021,-0.217295455345348
"8",0.643704135685474,0.0995285998930844,-0.0649360391080228,0.194808117324068,-0.129872078216046
"9",0.656169509646693,0.224255236429022,-0.0300880663997616,0.0908473745892835,-0.0605649163928556
"10",0.555936239490694,0.393740584147349,-0.00290683689680869,0.0337241555366135,-0.0224827703577423
"11",0.393740584147349,0.555936239490693,0.0368762466773548,0.0153371442076203,-0.0102247628050802
"12",0.224255236429023,0.656169509646693,0.11080437037372,0.0257294752616941,-0.017152983507796
"13",0.0995285998930847,0.643704135685474,0.237723810912322,0.055162143586112,-0.036118690076993
"14",0.0323419351703359,0.526704573067017,0.396127090579634,0.097155978589132,-0.0523295774061191
"15",0.00524857850998691,0.358677163823687,0.533442331590749,0.14774123674838,-0.0451093106728039
"16",2.42989745832736e-05,0.194294600767848,0.596298571914551,0.203012725720117,0.00636980262290063
"17",0,0.0820090392185451,0.538989440359903,0.259398496240601,0.119603024180951
"18",0,0.0242989745832726,0.372454682412402,0.31578947368421,0.287456869320115
"19",0,0.00303737182290908,0.133023000715084,0.37218045112782,0.491759176334187
"20",0,0,-0.142857142857143,0.428571428571429,0.714285714285714
"21",0,0,0,0,0
"22",0.00303737182290907,0,-0.0651824756890779,0.195547427067234,-0.130364951378156
"23",0.0242989745832726,0,-0.121123579588589,0.363370738765767,-0.242247159177178
"24",0.0820090392185449,0,-0.158581939908966,0.475745819726899,-0.317163879817933
"25",0.194294600767847,2.42989745832723e-05,-0.168346989433275,0.505040968299826,-0.336693978866551
"26",0.358677163823686,0.00524857850998686,-0.147738730342541,0.443216191027624,-0.295477460685083
"27",0.526704573067016,0.0323419351703358,-0.108647727672674,0.325943183018021,-0.217295455345348
"28",0.643704135685474,0.0995285998930844,-0.0649360391080228,0.194808117324068,-0.129872078216046
"29",0.656169509646693,0.224255236429022,-0.0300880663997616,0.0908473745892835,-0.0605649163928556
"30",0.555936239490694,0.393740584147349,-0.00290683689680869,0.0337241555366135,-0.0224827703577423
"31",0.393740584147349,0.555936239490693,0.0368762466773548,0.0153371442076203,-0.0102247628050802
"32",0.224255236429023,0.656169509646693,0.11080437037372,0.0257294752616941,-0.017152983507796
"33",0.0995285998930847,0.643704135685474,0.237723810912322,0.055162143586112,-0.036118690076993
"34",0.0323419351703359,0.526704573067017,0.396127090579634,0.097155978589132,-0.0523295774061191
"35",0.00524857850998691,0.358677163823687,0.533442331590749,0.14774123674838,-0.0451093106728039
"36",2.42989745832736e-05,0.194294600767848,0.596298571914551,0.203012725720117,0.00636980262290063
"37",0,0.0820090392185451,0.538989440359903,0.259398496240601,0.119603024180951
"38",0,0.0242989745832726,0.372454682412402,0.31578947368421,0.287456869320115
"39",0,0.00303737182290908,0.133023000715084,0.37218045112782,0.491759176334187
"40",0,0,-0.142857142857143,0.428571428571429,0.714285714285714
