"","target_id","ext_gene","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"36","ENSG00000064666","CNN2",6,31.0216972549773,3.59483021816737e-06,0.000808637086297761
"37","ENSG00000015285","WAS",3,14.8072405229969,3.87799033940732e-06,0.000848755831581634
"38","ENSG00000144381","HSPD1",2,7.79436551526194,4.16276206200573e-06,0.000887106504687432
"39","ENSG00000186468","RPS23",2,11.3506791059608,4.90706859094439e-06,0.00101890875511455
"40","ENSG00000229117","RPL41",4,17.1932926206443,5.23525944557045e-06,0.00105987827475574
"41","ENSG00000173757","STAT5B",2,9.57653370236897,6.10927559380807e-06,0.00117792651806328
"42","ENSG00000035681","NSMAF",2,7.15222758552527,6.06213164323752e-06,0.00117792651806328
"43","ENSG00000075785","RAB7A",1,6.04075758927187,6.61077258492397e-06,0.00124497759052824
"44","ENSG00000180448","ARHGAP45",4,17.3664305790304,7.20621167031914e-06,0.00132627050241464
"45","ENSG00000053254","FOXN3",1,4.37145203405439,7.46679780587579e-06,0.00134369174737738
"46","ENSG00000133606","MKRN1",1,5.11085729138187,8.32623584808888e-06,0.00136012314518883
"47","ENSG00000102882","MAPK3",1,5.30198072856004,8.23965613003699e-06,0.00136012314518883
"48","ENSG00000092199","HNRNPC",5,22.7407704845697,7.98308818911729e-06,0.00136012314518883
"49","ENSG00000103769","RAB11A",4,18.9741117982967,7.82452406678002e-06,0.00136012314518883
"50","ENSG00000163694","RBM47",3,14.8330096277719,8.39789543831089e-06,0.00136012314518883
"51","ENSG00000173120","KDM2A",2,11.0570317972044,1.00749191714301e-05,0.0015393716122687
"52","ENSG00000088247","KHSRP",1,4.06690946807678,9.79797258047967e-06,0.0015393716122687
"53","ENSG00000128965","CHAC1",1,5.25113282005054,9.93463871136806e-06,0.0015393716122687
"54","ENSG00000168016","TRANK1",1,5.80385081932572,1.0870812193815e-05,0.00154441819553533
"55","ENSG00000230989","HSBP1",3,11.0413841303579,1.03019064393881e-05,0.00154441819553533
"56","ENSG00000135390","ATP5MC2",1,4.68986554662003,1.0534742670219e-05,0.00154441819553533
"57","ENSG00000173846","PLK3",6,30.1919596766451,1.07287120245436e-05,0.00154441819553533
"58","ENSG00000136689","IL1RN",9,57.0029954987127,1.12411038889281e-05,0.00156949067745759
"59","ENSG00000136603","SKIL",2,8.46207271906785,1.20427340046866e-05,0.00165291627067715
"60","ENSG00000160796","NBEAL2",9,47.3337768452792,1.26269991836288e-05,0.0017042239898171
"61","ENSG00000117592","PRDX6",2,10.0015092697908,1.29563084952487e-05,0.00172000305236924
"62","ENSG00000104894","CD37",2,9.99060514211932,1.31908917446424e-05,0.00172290066690507
"63","ENSG00000083845","RPS5",1,6.04060254193522,1.3556846967798e-05,0.00174259280547981
"64","ENSG00000198899","MT-ATP6",1,12.3439121587212,1.61813621676823e-05,0.00195577120647599
"65","ENSG00000282937","PRSS22",6,36.1633076666228,1.55887800322783e-05,0.00195577120647599
"66","ENSG00000164691","TAGAP",3,19.5804362305337,1.59853901312732e-05,0.00195577120647599
"67","ENSG00000168610","STAT3",10,44.4966882423243,1.57397572920315e-05,0.00195577120647599
"68","ENSG00000038427","VCAN",1,5.23853165561072,1.72374285528036e-05,0.00199412423458005
"69","ENSG00000125826","RBCK1",3,9.79436297714614,1.72360127596594e-05,0.00199412423458005
"70","ENSG00000110321","EIF4G2",3,15.5369760598215,1.68931792869524e-05,0.00199412423458005
"71","ENSG00000206433","LST1",5,13.8621691739638,1.7637123095783e-05,0.00201162567365706
"72","ENSG00000103496","STX4",3,12.1145583292504,1.84495425408491e-05,0.00205620226915363
"73","ENSG00000140740","UQCRC2",2,6.32181852488424,1.85789138304848e-05,0.00205620226915363
"74","ENSG00000169230","PRELID1",4,17.1390695112711,1.87896971989836e-05,0.00205620226915363
"75","ENSG00000125779","PANK2",2,7.63724741520052,2.09428628021417e-05,0.00221237151151618
"76","ENSG00000182934","SRPRA",2,8.68250437346283,2.07223522085592e-05,0.00221237151151618
"77","ENSG00000073921","PICALM",7,31.6984166111125,2.1298723668056e-05,0.00221237151151618
"78","ENSG00000143226","FCGR2A",13,63.6342341684501,2.13095798837073e-05,0.00221237151151618
"79","ENSG00000198763","MT-ND2",1,12.8134314527597,2.2214676375437e-05,0.00227714492769986
"80","ENSG00000221983","UBA52",3,15.0709940565952,2.25720066423001e-05,0.00228485137236683
"81","ENSG00000171863","RPS7",2,7.77217853796424,2.2910181506263e-05,0.00229045246713232
"82","ENSG00000187514","PTMA",2,9.0991408197542,2.32418590139765e-05,0.0022952752962827
"83","ENSG00000197070","ARRDC1",3,12.2656419611329,2.79247089641641e-05,0.00272450955652773
"84","ENSG00000197958","RPL12",1,6.54212976534814,2.83937261508528e-05,0.00273729040916198
"85","ENSG00000185825","BCAP31",1,4.93229359378248,2.89348729280786e-05,0.00275664236437153
"86","ENSG00000157551","KCNJ15",5,24.2623843740494,2.95077439784576e-05,0.00277610721797444
"87","ENSG00000144747","TMF1",2,6.50523828773862,2.98248120478854e-05,0.00277610721797444
"88","ENSG00000170638","TRABD",1,3.18603621552294,3.06236604162869e-05,0.00281807275058058
"89","ENSG00000111817","DSE",5,18.0182648326307,3.18525979696996e-05,0.00284635791090019
"90","ENSG00000073331","ALPK1",4,16.1389886125601,3.19854988752676e-05,0.00284635791090019
"91","ENSG00000112303","VNN2",1,6.80892812100241,3.15996144543755e-05,0.00284635791090019
"92","ENSG00000131503","ANKHD1",3,11.3387351554705,3.42029761906939e-05,0.00297823334615311
"93","ENSG00000147604","RPL7",2,12.273611427686,3.3880945004416e-05,0.00297823334615311
"94","ENSG00000188612","SUMO2",2,9.14187429848439,3.52776986744448e-05,0.00303913621133674
"95","ENSG00000149273","RPS3",2,11.268749759649,3.60933099687594e-05,0.00307666972765277
"96","ENSG00000111145","ELK3",1,4.39666117435576,3.76204694651623e-05,0.00312255901005197
"97","ENSG00000103316","CRYM",1,3.5966797557141,3.77884394893916e-05,0.00312255901005197
"98","ENSG00000043462","LCP2",8,48.5946076438902,3.74205787850632e-05,0.00312255901005197
"99","ENSG00000103653","CSK",2,9.24801948633313,3.87978635017403e-05,0.00314185098637093
"100","ENSG00000129003","VPS13C",2,6.85229960311477,3.86987437429036e-05,0.00314185098637093
"101","ENSG00000102119","EMD",3,10.4316677278934,3.92233186666582e-05,0.00314475465970032
"102","ENSG00000004059","ARF5",2,8.9621162500505,3.96103945776035e-05,0.00314475465970032
"103","ENSG00000231370","PRRC2A",4,10.0574045719389,4.04663282754042e-05,0.00315092621513676
"104","ENSG00000226618","PRRC2A",4,10.0574045719389,4.04663282754042e-05,0.00315092621513676
"105","ENSG00000212907","MT-ND4L",1,11.4427612784658,4.26061091124767e-05,0.00315811481775982
"106","ENSG00000166825","ANPEP",4,18.3587499591463,4.18687514289621e-05,0.00315811481775982
"107","ENSG00000059377","TBXAS1",3,12.6145597410482,4.18830518615756e-05,0.00315811481775982
"108","ENSG00000237763","AMY1A",1,4.55109006546753,4.28985712464287e-05,0.00315811481775982
"109","ENSG00000174876","AMY1B",1,4.55109006546753,4.28985712464287e-05,0.00315811481775982
"110","ENSG00000187733","AMY1C",1,4.55109006546753,4.28985712464287e-05,0.00315811481775982
"111","ENSG00000109111","SUPT6H",2,9.20510733715681,4.41973275135373e-05,0.0032244140378795
"112","ENSG00000171867","PRNP",1,3.29597271749099,4.98889309030637e-05,0.0034827634694225
"113","ENSG00000100292","HMOX1",2,9.95565574209176,4.93146225199866e-05,0.0034827634694225
"114","ENSG00000152270","PDE3B",2,6.3501018554504,4.97885718550185e-05,0.0034827634694225
"115","ENSG00000138772","ANXA3",2,8.64132208110661,4.84913162182243e-05,0.0034827634694225
"116","ENSG00000013364","MVP",4,18.6836376172858,4.88512536948609e-05,0.0034827634694225
"117","ENSG00000198786","MT-ND5",1,12.2602542066059,5.08875884826063e-05,0.00351969982190794
"118","ENSG00000225840","",1,8.78269350741297,5.12873029124645e-05,0.00351969982190794
"119","ENSG00000101104","PABPC1L",2,6.70294830958563,5.21318966107367e-05,0.00354759746851887
"120","ENSG00000185920","PTCH1",1,2.25106390370349,5.36564690646674e-05,0.00362091738738064
"121","ENSG00000198712","MT-CO2",1,12.9724284152979,5.47616791068579e-05,0.00363491866727324
"122","ENSG00000055163","CYFIP2",2,6.6014264373262,5.45144294568932e-05,0.00363491866727324
"123","ENSG00000198938","MT-CO3",1,12.729851194597,5.67358948788732e-05,0.00373534371324484
"124","ENSG00000129515","SNX6",1,4.859273324839,6.21221836995096e-05,0.00396114522518605
"125","ENSG00000102445","RUBCNL",6,29.2750948571264,6.1900920721969e-05,0.00396114522518605
"126","ENSG00000188846","RPL14",3,14.5043598610006,6.13115053509313e-05,0.00396114522518605
"127","ENSG00000113328","CCNG1",1,2.81454026884567,6.10837439999939e-05,0.00396114522518605
"128","ENSG00000169228","RAB24",4,23.4396090393787,6.36308855439811e-05,0.00399444117159038
"129","ENSG00000174021","GNG5",2,8.95224220336941,6.33476774407109e-05,0.00399444117159038
"130","ENSG00000184330","S100A7A",1,3.73441421061567,6.42012630157095e-05,0.00399924483000935
"131","ENSG00000099917","MED15",3,12.1540686459419,6.54293520517465e-05,0.00404463277034384
"132","ENSG00000125733","TRIP10",5,21.4323500901734,6.72561270571386e-05,0.00412606149173264
"133","ENSG00000185201","IFITM2",7,30.5963935346825,6.88813787113712e-05,0.00419399552484725
"134","ENSG00000215301","DDX3X",5,25.6159802812934,7.09747542179213e-05,0.00428920566908005
"135","ENSG00000116871","MAP7D1",1,4.99547814421192,7.20226731625509e-05,0.00432029338718768
"136","ENSG00000115963","RND3",1,6.4563584582913,7.36740423896229e-05,0.0043868558475821
"137","ENSG00000166794","PPIB",1,4.85862474529133,7.64989279086293e-05,0.00452181254163562
"138","ENSG00000113269","RNF130",3,10.5913047891929,7.96925760590445e-05,0.00467645276033436
"139","ENSG00000168209","DDIT4",3,17.1651932965871,8.05497435841668e-05,0.00469274693197542
"140","ENSG00000141665","FBXO15",1,4.53276545177571,8.18849812285718e-05,0.00470286934743954
"141","ENSG00000256683","ZNF350",1,2.66276705399679,8.16539670404271e-05,0.00470286934743954
"142","ENSG00000244734","HBB",1,6.39716912593118,8.5070645031723e-05,0.00471054891872314
"143","ENSG00000115828","QPCT",1,4.81457429803195,8.37343457134992e-05,0.00471054891872314
"144","ENSG00000172785","ZNG1A",1,3.38510331314623,8.36183420406862e-05,0.00471054891872314
"145","ENSG00000121316","PLBD1",1,5.98631042054708,8.46161655620983e-05,0.00471054891872314
"146","ENSG00000135604","STX11",3,11.8884392739216,8.55088529331071e-05,0.00471054891872314
"147","ENSG00000158941","CCAR2",6,21.1686749611672,8.39491250190415e-05,0.00471054891872314
"148","ENSG00000124882","EREG",2,8.95327387547962,8.74824617322546e-05,0.00472288650071865
"149","ENSG00000115935","WIPF1",6,21.3745444589714,8.70920541896777e-05,0.00472288650071865
"150","ENSG00000134686","PHC2",2,10.4974448283342,8.65319642655599e-05,0.00472288650071865
"151","ENSG00000129473","BCL2L2",1,4.51597407044825,9.02545719250639e-05,0.00477700342123639
"152","ENSG00000118785","SPP1",4,16.5257569440443,8.91103561355672e-05,0.00477700342123639
"153","ENSG00000141279","NPEPPS",5,17.0919367292324,8.97021799559834e-05,0.00477700342123639
"154","ENSG00000026950","BTN3A1",2,7.84231924587568,9.3524178042689e-05,0.00491040165841895
"155","ENSG00000076108","BAZ2A",3,14.1689734955095,9.39876830149342e-05,0.00491040165841895
"156","ENSG00000265681","RPL17",2,9.40233398863517,9.5859520453198e-05,0.00497609228608973
"157","ENSG00000117410","ATP6V0B",5,22.4978043477134,9.78649627811452e-05,0.00504783737962875
"158","ENSG00000026297","RNASET2",10,41.6679704530143,9.94073530633151e-05,0.00509494142472611
"159","ENSG00000185022","MAFF",3,18.9563943962013,0.000101984945426013,0.0051617130503741
"160","ENSG00000110719","TCIRG1",6,31.2371005957214,0.000101431500257707,0.0051617130503741
"161","ENSG00000186184","POLR1D",3,8.78189773050353,0.000109381218035434,0.00543416628006714
"162","ENSG00000135002","RFK",1,4.70769872955682,0.00010916832678621,0.00543416628006714
"163","ENSG00000130255","RPL36",1,5.73915323759858,0.000109065817595426,0.00543416628006714
"164","ENSG00000134571","MYBPC3",2,9.40133441151638,0.000110799676137307,0.0054710718131702
"165","ENSG00000198840","MT-ND3",1,11.9117289212641,0.000115445269620272,0.00557585145893285
"166","ENSG00000011198","ABHD5",3,12.5236691080496,0.000114666727140266,0.00557585145893285
"167","ENSG00000189159","JPT1",4,15.2655883976199,0.000117052944926968,0.00557585145893285
"168","ENSG00000119335","SET",2,6.3684946989761,0.000116780858286295,0.00557585145893285
"169","ENSG00000100664","EIF5",1,4.89951263712327,0.000115755825486739,0.00557585145893285
"170","ENSG00000118640","VAMP8",1,5.23818711087459,0.000115782328672646,0.00557585145893285
"171","ENSG00000143858","SYT2",1,3.35207027810871,0.000118455797943699,0.00560967866519341
"172","ENSG00000164111","ANXA5",1,4.61253119034142,0.00012019967698103,0.00565916851274638
"173","ENSG00000164924","YWHAZ",4,20.2388965012369,0.000123179478721881,0.00576593883635716
"174","ENSG00000168137","SETD5",2,9.17030453746729,0.000125718410960545,0.0058509637468879
"175","ENSG00000160180","TFF3",1,4.02546995431082,0.000128139310823052,0.00592955508025756
"176","ENSG00000188536","HBA2",1,6.6556716572351,0.000130570885138771,0.00600774447644184
"177","ENSG00000158869","FCER1G",2,10.7582577059734,0.00013144223955813,0.00601366811266519
"178","ENSG00000149970","CNKSR2",3,7.66714101775661,0.000135445693520672,0.00611310856536469
"179","ENSG00000157450","RNF111",1,3.46743008994258,0.000135880407726061,0.00611310856536469
"180","ENSG00000167460","TPM4",10,51.8402709222025,0.000134673346572668,0.00611310856536469
"181","ENSG00000082153","BZW1",2,12.4987857544467,0.000137494634976241,0.00615155554716906
"182","ENSG00000115875","SRSF7",2,6.55683361747096,0.000139158354148549,0.00619178215326897
"183","ENSG00000240065","PSMB9",1,2.93411146835447,0.00014044568208704,0.00621491329803741
"184","ENSG00000169203","NPIPB12",1,5.10548602205159,0.000141276534194348,0.0062177031190534
"185","ENSG00000188343","CIBAR1",1,3.90064946862504,0.000142565241826149,0.00624050447734136
"186","ENSG00000161542","PRPSAP1",2,6.80936811478631,0.000151255525296996,0.00658530776266169
"187","ENSG00000166228","PCBD1",1,2.43327567002271,0.000157922758482687,0.00667021813996414
"188","ENSG00000109743","BST1",2,7.29182870601991,0.000154727960567456,0.00667021813996414
"189","ENSG00000167880","EVPL",1,7.40864389918036,0.000154932538493729,0.00667021813996414
"190","ENSG00000205649","HTN3",2,12.7186167236539,0.000158185191482818,0.00667021813996414
"191","ENSG00000282967","HTN3",2,12.7186167236539,0.000158185191482818,0.00667021813996414
"192","ENSG00000160410","SHKBP1",5,19.4277647711547,0.00015694046969093,0.00667021813996414
"193","ENSG00000231925","TAPBP",3,11.9283102992628,0.000158971610399244,0.00667021813996414
"194","ENSG00000109270","LAMTOR3",2,7.13806916029574,0.000162270673164094,0.00670164304663756
"195","ENSG00000111679","PTPN6",6,30.1224084795992,0.000166860515848445,0.00670164304663756
"196","ENSG00000067064","IDI1",3,13.8720203902463,0.000165759121189704,0.00670164304663756
"197","ENSG00000167261","DPEP2",6,24.8013747808872,0.000165712788427681,0.00670164304663756
"198","ENSG00000111832","RWDD1",1,2.57152854353048,0.000167996238388173,0.00670164304663756
"199","ENSG00000089818","NECAP1",3,11.2699839905862,0.000162663290015286,0.00670164304663756
"200","ENSG00000073737","DHRS9",1,4.43370100115842,0.000167597492621612,0.00670164304663756
"201","ENSG00000167615","LENG8",2,8.93245975730954,0.000165452792095558,0.00670164304663756
"202","ENSG00000085063","CD59",4,18.7442834291267,0.000166539173271459,0.00670164304663756
"203","ENSG00000183431","SF3A3",1,3.30940907252649,0.000167953447088779,0.00670164304663756
"204","ENSG00000213639","PPP1CB",3,17.4637020017773,0.000168826689081444,0.00670175749108595
"205","ENSG00000070010","UFD1",3,9.8775332140915,0.00017056190030433,0.00673761106665593
"206","ENSG00000100316","RPL3",1,7.1420679383641,0.000183319331931395,0.00720640752417689
"207","ENSG00000079482","OPHN1",3,10.8677341685319,0.000187622658801501,0.00732559638455335
"208","ENSG00000161921","CXCL16",5,23.0433864189874,0.000188220248440384,0.00732559638455335
"209","ENSG00000105401","CDC37",2,10.9118795651624,0.00018906515736869,0.00732559638455335
"210","ENSG00000145592","RPL37",3,16.5099895385366,0.000191717270317507,0.00739298311919606
"211","ENSG00000144118","RALB",2,8.76426344863251,0.000192674630855649,0.00739468796525615
"212","ENSG00000065243","PKN2",1,6.15076449343433,0.000196027569561283,0.00743134038981543
"213","ENSG00000153048","CARHSP1",3,13.6666596545287,0.000196382667747654,0.00743134038981543
"214","ENSG00000104972","LILRB1",1,4.38200752214818,0.00019473602781738,0.00743134038981543
"215","ENSG00000074211","PPP2R2C",1,3.8861170072029,0.000203257759129986,0.00765572713225408
"216","ENSG00000230791","LST1",4,9.93417265166477,0.000206388896114184,0.00766668477400303
"217","ENSG00000226182","LST1",4,9.93417265166477,0.000206388896114184,0.00766668477400303
"218","ENSG00000231048","LST1",4,9.93417265166477,0.000206388896114184,0.00766668477400303
"219","ENSG00000134851","TMEM165",5,17.5702090139177,0.000207344360126545,0.00766700743518155
"220","ENSG00000159216","RUNX1",1,3.32663212821009,0.000208565799703431,0.00767711748181083
"221","ENSG00000105697","HAMP",2,6.34899878657285,0.000211206352806066,0.00773913595033268
"222","ENSG00000181381","DDX60L",7,27.4110279388073,0.00021343600952651,0.00776199792175299
"223","ENSG00000080815","PSEN1",7,24.133228324482,0.000213747287793395,0.00776199792175299
"224","ENSG00000292301","ERI1",1,4.69079222952314,0.000219615212976797,0.00793948211913438
"225","ENSG00000104324","CPQ",1,4.86315538634994,0.000225553535916405,0.00808200236217277
"226","ENSG00000197885","NKIRAS1",1,2.37006500433335,0.000224894839541575,0.00808200236217277
"227","ENSG00000126214","KLC1",3,9.64417328209445,0.000230278425283632,0.0082149545724531
"228","ENSG00000159189","C1QC",1,4.25785453266428,0.00024231412281858,0.0086064024850213
"229","ENSG00000146425","DYNLT1",2,10.0069704384216,0.000244402340510582,0.00862807885317121
"230","ENSG00000144713","RPL32",4,15.0434452998967,0.000245055339124398,0.00862807885317121
"231","ENSG00000133657","ATP13A3",2,8.14443167206405,0.000249647874412297,0.00875172505190813
"232","ENSG00000183726","TMEM50A",2,9.12301380104577,0.000252350043575828,0.00877051782350667
"233","ENSG00000117151","CTBS",2,7.60864286162484,0.000251617529257922,0.00877051782350667
"234","ENSG00000198695","MT-ND6",1,10.7490369509707,0.000261621959647124,0.00905390867189064
"235","ENSG00000168421","RHOH",1,5.74505180829227,0.000263315264689767,0.00907373197216056
"236","ENSG00000077044","DGKD",1,3.46100237560305,0.000265196825086444,0.00909984698961874
"237","ENSG00000138496","PARP9",3,14.1811791813775,0.000274921496672417,0.00939373113946512
"238","ENSG00000158428","CATIP",2,5.11084340451137,0.000276976370591902,0.00942417919770262
"239","ENSG00000224952","PBX2",2,6.90339055188519,0.000280475475732513,0.0095033071233552
"240","ENSG00000140564","FURIN",2,8.76320237568346,0.000283173679555402,0.00955475190433187
"241","ENSG00000109332","UBE2D3",6,30.744813185161,0.000290146298440204,0.00970407302331495
"242","ENSG00000128272","ATF4",2,10.8325788150275,0.000289752281647381,0.00970407302331495
"243","ENSG00000156467","UQCRB",2,6.74244821137375,0.000291194090474874,0.00970407302331495
"244","ENSG00000139613","SMARCC2",1,5.74811889293808,0.000296601448740355,0.00984376447499752
"245","ENSG00000131051","RBM39",4,15.6879618433934,0.000304339998874176,0.0100593686158493
"246","ENSG00000110958","PTGES3",1,4.83054063668668,0.000305610191702495,0.0100594331113044
"247","ENSG00000227761","BAG6",1,2.30578796542143,0.000313037434434268,0.0100594331113044
"248","ENSG00000234651","BAG6",1,2.30578796542143,0.000313037434434268,0.0100594331113044
"249","ENSG00000228760","BAG6",1,2.30578796542143,0.000313037434434268,0.0100594331113044
"250","ENSG00000173221","GLRX",3,10.0870081392234,0.000308221717109434,0.0100594331113044
"251","ENSG00000167766","ZNF83",2,7.87100583069518,0.000306916707603982,0.0100594331113044
"252","ENSG00000163220","S100A9",1,11.2299082105705,0.000311620431749708,0.0100594331113044
"253","ENSG00000257966","OLA1P3",1,2.28833796336793,0.000315977925905434,0.0101137914781905
"254","ENSG00000005022","SLC25A5",1,4.80141887818664,0.000319984553795112,0.0101220113930969
"255","ENSG00000132698","RAB25",1,4.38493824052351,0.000318273763903936,0.0101220113930969
"256","ENSG00000107263","RAPGEF1",1,4.44043083537851,0.000319226467978231,0.0101220113930969
"257","ENSG00000159720","ATP6V0D1",5,22.854263124585,0.000326004993652088,0.0102723285548428
"258","ENSG00000105373","NOP53",3,10.5993781597231,0.000328920698296169,0.0103240302899317
"259","ENSG00000112624","BICRAL",2,6.35845270326096,0.000332904167008369,0.0104087179321767
"260","ENSG00000176101","SSNA1",1,3.06489580408733,0.000334985346917517,0.0104335051513002
"261","ENSG00000171476","HOPX",4,20.3395620215956,0.000344356843628735,0.0106842977766494
"262","ENSG00000224740","FLOT1",1,5.4109988970124,0.00034603517064043,0.0106953924116267
"263","ENSG00000114626","ABTB1",4,21.5180213765957,0.000351928895621608,0.0107951522603931
"264","ENSG00000114391","RPL24",1,6.07035660621633,0.000351133025451536,0.0107951522603931
"265","ENSG00000197780","TAF13",2,8.02707787902574,0.000354608082981825,0.0108362877584408
"266","ENSG00000161960","EIF4A1",5,20.3516542623549,0.000356067027913743,0.0108399653836297
"267","ENSG00000145725","PPIP5K2",2,6.42549302382631,0.000362833028625545,0.0110045762764407
"268","ENSG00000099797","TECR",2,7.58703358146343,0.000364629493863839,0.0110172217539217
"269","ENSG00000159352","PSMD4",1,4.79953614456124,0.000365970937491349,0.0110172217539217
"270","ENSG00000104756","KCTD9",2,7.56223238024798,0.000374416300920088,0.0112297155735218
"271","ENSG00000186162","CIDECP1",1,2.57924888425266,0.000376326082796852,0.0112453454556786
"272","ENSG00000163041","H3-3A",4,21.7107275051608,0.000377792228341927,0.0112476524452681
"273","ENSG00000158717","RNF166",4,17.1910600282629,0.000379345872726582,0.0112525380122339
"274","ENSG00000147065","MSN",3,14.148733291544,0.000381244030979965,0.0112675699375028
"275","ENSG00000198858","R3HDM4",5,23.0650297050011,0.000389672555454038,0.0114747940147884
"276","ENSG00000092841","MYL6",7,38.9996066222858,0.000391151754082152,0.0114766192194104
"277","ENSG00000027075","PRKCH",1,4.29456813701266,0.000394018294587945,0.0115189897096505
"278","ENSG00000100568","VTI1B",2,8.01296125355199,0.00039873893183927,0.0115315114511168
"279","ENSG00000073803","MAP3K13",2,8.62885652711264,0.000398649872980658,0.0115315114511168
"280","ENSG00000106588","PSMA2",2,7.02370766054196,0.000405119432383528,0.0115315114511168
"281","ENSG00000236967","RNF39",2,6.58570981346016,0.000403549709197519,0.0115315114511168
"282","ENSG00000235022","RNF39",2,6.58570981346016,0.000403549709197519,0.0115315114511168
"283","ENSG00000172992","DCAKD",3,8.43229859606257,0.000403482059733815,0.0115315114511168
"284","ENSG00000197870","PRB3",1,3.51420446845682,0.000397824302129877,0.0115315114511168
"285","ENSG00000197756","RPL37A",3,15.9764470172043,0.000405838572927672,0.0115315114511168
"286","ENSG00000105397","TYK2",5,20.5627229452694,0.000407712902918336,0.0115442625448695
"287","ENSG00000075234","TTC38",1,2.60177932952685,0.000410016984417136,0.0115690506613588
"288","ENSG00000198727","MT-CYB",1,12.8415479464856,0.000414892100408688,0.0116659591288526
"289","ENSG00000156675","RAB11FIP1",3,17.1449810895395,0.000416706725770295,0.0116764396722763
"290","ENSG00000171804","WDR87",1,2.44081821799756,0.000421694489866377,0.0117754550997859
"291","ENSG00000204020","LIPN",2,7.10518214397446,0.000425510330847486,0.0118411775230342
"292","ENSG00000107099","DOCK8",3,16.8819701685538,0.000428919933197563,0.0118951836268283
"293","ENSG00000188820","CALHM6",1,2.91257223767817,0.000432703691736896,0.011918484679202
"294","ENSG00000145214","DGKQ",1,3.03973286723504,0.000432679937874347,0.011918484679202
"295","ENSG00000072062","PRKACA",2,6.99582809536403,0.0004410297716509,0.0120657401717196
"296","ENSG00000161638","ITGA5",3,13.7873042208976,0.00044061715620781,0.0120657401717196
"297","ENSG00000118503","TNFAIP3",4,20.1341294550712,0.000443765311936451,0.0120997020069407
